"","X","file","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","Word","WFfreqcount","spell.check.OK..1.0.","CUMfreqcount","SUBTLEX","lgSUBTLEX","Google00","Google00cum","Google00pm","lgGoogle00","duration","length","log_freq","log_duration","log_freq_z","duration_z","length_z","rate_z"
"373",29545,"0ebe624fe29d32bf1f49be3f7e8ca4a1.TextGrid",1,"ORT-MAU","IntervalTier",0,3.230023,1.347075,1.72712,"Nähe",7,"nähe",11.1454314721598,"Nähe",2246,1,2318,91.26,3.365,443384,445166,73.57682,5.649,0.380045,4,7.71690613529839,-0.967465612220293,-0.117928311307971,-0.281827666468797,-1.16311935621231,-0.273418838178267
"374",29638,"0ec02d4301be77068ed9039babf1491e.TextGrid",1,"ORT-MAU","IntervalTier",0,5.229977,4.12712,4.327075,"sich",11,"sich",11.2811203567434,"sich",83233,1,83756,3297.61,4.923,42974698,43116211,7126.2265,7.635,0.199955,4,11.329399182786,-1.6096629377504,1.21989731616885,-1.60098630274187,-1.16311935621231,-0.132867684077057
"375",29830,"0ecf26d3f945a3858ac92fcd7a74366f.TextGrid",1,"ORT-MAU","IntervalTier",0,2.229977,0.297098,0.787075,"besser",2,"besser",8.96870236778227,"besser",13968,1,14955,588.8,4.175,920751,952589,157.44345,5.979,0.489977,6,9.54452427807938,-0.713396827754634,0.558899119641544,0.523423858895031,0.33337815942391,-2.52814875746992
"376",29854,"0ed15d6bffe1123699da05fa9e83843f.TextGrid",1,"ORT-MAU","IntervalTier",0,5.96,0,0.327075,"Kaum",1,"kaum",11.4093959731544,"kaum",3277,1,3717,146.34,3.57,1376022,1445907,238.97881,6.16,0.327075,4,8.09468364869882,-1.1175657765852,0.0219751936311056,-0.669832735952859,-1.16311935621231,4.55512616179423e-06
"377",29906,"0ed15d6bffe1123699da05fa9e83843f.TextGrid",1,"ORT-MAU","IntervalTier",0,5.96,3.007075,3.417098,"sicher",11,"sicher",11.4093959731544,"sicher",18773,1,22062,868.62,4.344,663439,734347,121.37252,5.866,0.410023,6,9.84017494632436,-0.891542023296217,0.668388338183809,-0.0622389186305237,0.33337815942391,4.55512616179423e-06
"378",29938,"0ed15d6bffe1123699da05fa9e83843f.TextGrid",1,"ORT-MAU","IntervalTier",0,5.96,4.817098,5.287075,"Namen",16,"namen",11.4093959731544,"Namen",7397,1,7420,292.14,3.87,953438,958700,158.45347,5.982,0.469977,5,8.90882979158787,-0.755071521645659,0.323480431191601,0.376923927052833,-0.414870598394198,4.55512616179423e-06
"379",29986,"0ed30d286d2f06384f759a3da91b2675.TextGrid",1,"ORT-MAU","IntervalTier",0,4.2,1.62712,2.397098,"Heizöl",6,"heizöl",11.6666666666667,"Heizöl",3,1,3,0.12,0.602,5592,5592,0.92424,3.748,0.769978,6,1.09861228866811,-0.26139333597115,-2.56890136559578,2.5744302296824,0.33337815942391,0.266494275345609
"380",30042,"0ed873f60f8b85126279fee940830e17.TextGrid",1,"ORT-MAU","IntervalTier",0,4,1.117098,1.66712,"zusammen",4,"zusammen",12,"zusammen",11159,1,11564,455.29,4.063,1267145,1331445,220.06059,6.124,0.550022,8,9.3200016261857,-0.597797001555599,0.475750957498692,0.963253279268272,1.82987567506012,0.611772260673385
"381",30059,"0ed873f60f8b85126279fee940830e17.TextGrid",1,"ORT-MAU","IntervalTier",0,4,1.877098,2.237098,"einem",7,"einem",12,"einem",33790,1,34155,1344.74,4.533,12414249,12470141,2061.05887,7.096,0.36,5,10.4279201797083,-1.02165124753198,0.88604983270081,-0.428657223157639,-0.414870598394198,0.611772260673385
"382",30201,"0edf259daaf0c4b5b8dbd247b12202d5.TextGrid",1,"ORT-MAU","IntervalTier",0,2.98,1.977098,2.257098,"Halle",7,"halle",10.4026845637584,"Halle",236,1,239,9.41,2.38,161298,164071,27.11758,5.215,0.28,5,5.46383180502561,-1.27296567581289,-0.952316236772748,-1.01465695052643,-0.414870598394198,-1.04278130660215
"383",30322,"0ee8a2920832ab331e6acdd2ce24a1e5.TextGrid",1,"ORT-MAU","IntervalTier",0,5.28,3.597098,4.217098,"weltweit",9,"weltweit",10.9848484848485,"weltweit",169,1,184,7.24,2.267,185598,197411,32.62799,5.295,0.62,8,5.12989871492307,-0.478035800943,-1.07598270198917,1.47584189079094,1.82987567506012,-0.439756149188568
"384",30357,"0eef1566be287029c1960948c44df265.TextGrid",1,"ORT-MAU","IntervalTier",0,4.18,0.247075,0.997098,"Unkraut",2,"unkraut",10.2870813397129,"Unkraut",66,1,66,2.6,1.826,7950,8004,1.3229,3.903,0.750023,7,4.18965474202643,-0.287651406255327,-1.4241861355976,2.42825992268685,1.08162691724202,-1.16252705148964
"385",30411,"0eef1566be287029c1960948c44df265.TextGrid",1,"ORT-MAU","IntervalTier",0,4.18,3.74712,4.02712,"kann",11,"kann",10.2870813397129,"kann",67376,1,75197,2960.63,4.876,12152677,12304766,2033.72577,7.09,0.28,4,11.1180441504017,-1.27296567581289,1.14162555893557,-1.01465695052643,-1.16311935621231,-1.16252705148964
"386",30423,"0ef79b91514f7c399ee769c5c06c8e21.TextGrid",1,"ORT-MAU","IntervalTier",0,4.42,0.217098,0.687075,"diesem",2,"diesem",10.6334841628959,"diesem",13192,1,13296,523.49,4.124,5228899,5314945,878.45154,6.725,0.469977,6,9.48736586423943,-0.755071521645659,0.537731468975976,0.376923927052833,0.33337815942391,-0.803711244788165
"387",30454,"0ef79b91514f7c399ee769c5c06c8e21.TextGrid",1,"ORT-MAU","IntervalTier",0,4.42,2.257098,2.527075,"viele",7,"viele",10.6334841628959,"viele",10446,1,11865,467.14,4.074,1866728,2274407,375.91289,6.357,0.269977,5,9.25397440899624,-1.30941850879741,0.451298895693765,-1.08807539136915,-0.414870598394198,-0.803711244788165
"388",30601,"0efc618e1e1a83496f7cc4a82587d817.TextGrid",1,"ORT-MAU","IntervalTier",0,3.410023,0.057098,0.42712,"Toll",2,"toll",12.0233793144504,"toll",5940,1,7593,298.95,3.88,26881,32217,5.32481,4.508,0.370022,4,8.68946441235669,-0.994192815652051,0.242242177647903,-0.355246107311514,-1.16311935621231,0.635989348448724
"389",30623,"0efc618e1e1a83496f7cc4a82587d817.TextGrid",1,"ORT-MAU","IntervalTier",0,3.410023,1.127075,1.737098,"mitläuft",7,"mitläuft",12.0233793144504,"mitläuft",1,1,1,0.04,0.301,620,620,0.10247,2.793,0.610023,8,0,-0.49425861760756,-2.97575382319798,1.40276039979146,1.82987567506012,0.635989348448724
"390",30682,"0f19c5a081833d95cef750f4aa92d8a0.TextGrid",1,"ORT-MAU","IntervalTier",0,5.02,0.507075,0.747075,"wurde",3,"wurde",11.7529880478088,"wurde",22518,1,23144,911.22,4.364,9131603,9178852,1517.07622,6.963,0.24,5,10.0220702683631,-1.42711635564015,0.735750190550772,-1.30765681421083,-0.414870598394198,0.355908893059985
"391",30754,"0f19c5a081833d95cef750f4aa92d8a0.TextGrid",1,"ORT-MAU","IntervalTier",0,5.02,4.327075,4.837098,"gesagt",16,"gesagt",11.7529880478088,"gesagt",23480,1,23505,925.43,4.371,648214,651469,107.67448,5.814,0.510023,6,10.063904273942,-0.673299456241435,0.751242706114909,0.670260740580469,0.33337815942391,0.355908893059985
"392",30868,"0f39a5395584085d794018c6cceec317.TextGrid",1,"ORT-MAU","IntervalTier",0,2.14,1.097098,1.357098,"mehr",5,"mehr",10.7476635514019,"mehr",43481,1,45770,1802.04,4.661,6973403,7184635,1187.473,6.856,0.26,4,10.6800793400507,-1.34707364796661,0.979432707760924,-1.16115688236863,-1.16311935621231,-0.685440357100227
"393",30873,"0f39a5395584085d794018c6cceec317.TextGrid",1,"ORT-MAU","IntervalTier",0,2.14,1.357098,1.72712,"Namen",6,"namen",10.7476635514019,"Namen",7397,1,7420,292.14,3.87,953438,958700,158.45347,5.982,0.370022,5,8.90882979158787,-0.994192815652051,0.323480431191601,-0.355246107311514,-0.414870598394198,-0.685440357100227
"394",30930,"0f3bd94103f28616f447fac65ce914a0.TextGrid",1,"ORT-MAU","IntervalTier",0,5.52,2.517098,2.747075,"sich",9,"sich",11.0507246376812,"sich",83233,1,83756,3297.61,4.923,42974698,43116211,7126.2265,7.635,0.229977,4,11.329399182786,-1.46977597505927,1.21989731616885,-1.38107525505355,-1.16311935621231,-0.371519393194904
"395",30938,"0f3bd94103f28616f447fac65ce914a0.TextGrid",1,"ORT-MAU","IntervalTier",0,5.52,2.797098,3.277098,"Frank",11,"frank",11.0507246376812,"Frank",2652,1,2692,105.99,3.43,242970,254326,42.03488,5.405,0.48,5,7.88306935130575,-0.7339691750802,-0.0563925780078827,0.45034236789555,-0.414870598394198,-0.371519393194904
"396",31078,"0f4b0737060d0f6bce0599ab164a5e56.TextGrid",1,"ORT-MAU","IntervalTier",0,2.049977,0.187075,0.48712,"wirst",3,"wirst",12.683069127117,"wirst",14216,1,15355,604.55,4.186,85261,88495,14.62641,4.947,0.300045,5,9.56212336983449,-1.20382281557481,0.565416645256346,-0.867827393837591,-0.414870598394198,1.31931845682514
"397",31279,"0f5ab29d3adc6a1b7cb40cd2c567aa1f.TextGrid",1,"ORT-MAU","IntervalTier",0,5.789977,4.737098,5.047075,"Mauer",14,"mauer",10.5354477228493,"Mauer",425,1,429,16.89,2.633,99308,100167,16.55555,5.001,0.309977000000001,5,6.05208916892442,-1.17125717780381,-0.734465083391813,-0.795075527684749,-0.414870598394198,-0.905260718312168
"398",31498,"0f6df32d38044b4236975cb55ad89097.TextGrid",1,"ORT-MAU","IntervalTier",0,0.549977,0,0.282086,"mach",1,"mach",10.9095471265162,"Mach",8773,1,15281,601.64,4.184,30789,62314,10.29923,4.795,0.282086,4,9.07943410212838,-1.26554328999725,0.386660848648141,-0.999377007635293,-1.16311935621231,-0.51775585308084
"399",31570,"0f6fc3baee686816427133bf177df70a.TextGrid",1,"ORT-MAU","IntervalTier",0,3.26,2.957098,3.26,"essen",12,"essen",12.5766871165644,"essen",5651,1,11134,438.36,4.047,126926,402046,66.44997,5.604,0.302902,5,8.63958779962984,-1.19434595813152,0.223771218717167,-0.846899878573932,-0.414870598394198,1.20912435798897
"400",31668,"0f7eff814c57ddd29dce5e93f488f1cc.TextGrid",1,"ORT-MAU","IntervalTier",0,3.250023,2.887075,3.250023,"reden",12,"reden",10.4614644265594,"reden",14391,1,15818,622.78,4.199,239277,409877,67.74427,5.613,0.362948,5,9.57435829017017,-1.01349570566735,0.56994764082092,-0.407063133204098,-0.414870598394198,-0.981895128784829
"401",31924,"0f96c8a674c991a59b22f219938ce0b2.TextGrid",1,"ORT-MAU","IntervalTier",0,2.22,1.647075,2.22,"Koks",5,"koks",9.45945945945946,"Koks",150,1,152,5.98,2.185,4877,4936,0.81582,3.693,0.572925,4,5.01063529409626,-0.557000460886604,-1.12014989032844,1.13101767621737,-1.16311935621231,-2.01980589777101
"402",31976,"0f96f75b86aeaba2eac560eeea4ee4b8.TextGrid",1,"ORT-MAU","IntervalTier",0,4.64,2.167075,2.637098,"Kunden",10,"kunden",12.9310344827586,"Kunden",862,1,876,34.49,2.943,1069574,1075146,177.69961,6.031,0.470023,6,6.75925527066369,-0.754973649305156,-0.472578092509532,0.377260876896069,0.33337815942391,1.57616939210621
"403",32026,"0f97bc3bb4cd8a3797abe44187a560fd.TextGrid",1,"ORT-MAU","IntervalTier",0,3.48,0.217098,0.647075,"meiner",3,"meiner",12.0689655172414,"meiner",13594,1,14032,552.46,4.147,832106,866639,143.23767,5.938,0.429977,6,9.51738379790658,-0.844023560097176,0.548848102396694,0.0839240633684354,0.33337815942391,0.683209085223988
"404",32049,"0f97bc3bb4cd8a3797abe44187a560fd.TextGrid",1,"ORT-MAU","IntervalTier",0,3.48,1.537098,1.737098,"dies",8,"dies",12.0689655172414,"dies",2761,1,5362,211.11,3.729,3049500,5580349,922.31738,6.747,0.2,4,7.92334821193015,-1.6094379124341,-0.0414759840433996,-1.60065667789523,-1.16311935621231,0.683209085223988
