Word,Freq. count,Freq. per million,Log freq.
milagrosa,104,2.5,2.021189299
milagrosamente,64,1.538461538,1.812913357
milagrosas,26,0.625,1.431363764
milagroso,100,2.403846154,2.004321374
milagrosos,19,0.456730769,1.301029996
milán,154,3.701923077,2.190331698
milanesa,3,0.072115385,0.602059991
milanesas,8,0.192307692,0.954242509
milano,15,0.360576923,1.204119983
milanos,3,0.072115385,0.602059991
milenaria,4,0.096153846,0.698970004
milenario,8,0.192307692,0.954242509
milenarios,2,0.048076923,0.477121255
milenio,122,2.932692308,2.089905111
milenios,35,0.841346154,1.556302501
miles,3041,73.10096154,3.48315921
milésima,12,0.288461538,1.113943352
milésimo,3,0.072115385,0.602059991
milésimos,4,0.096153846,0.698970004
milhojas,3,0.072115385,0.602059991
mili,10,0.240384615,1.041392685
milicia,174,4.182692308,2.243038049
milicianos,9,0.216346154,1
milicias,15,0.360576923,1.204119983
miligramo,23,0.552884615,1.380211242
miligramos,131,3.149038462,2.120573931
mililitro,6,0.144230769,0.84509804
mililitros,26,0.625,1.431363764
milimetrado,6,0.144230769,0.84509804
milimétrica,6,0.144230769,0.84509804
milímetro,35,0.841346154,1.556302501
milímetros,157,3.774038462,2.198657087
milisegundo,7,0.168269231,0.903089987
milisegundos,5,0.120192308,0.77815125
militábamos,2,0.048076923,0.477121255
militando,2,0.048076923,0.477121255
militante,22,0.528846154,1.361727836
militantes,21,0.504807692,1.342422681
militar,1597,38.38942308,3.203576775
militares,853,20.50480769,2.931457871
militarización,3,0.072115385,0.602059991
milla,280,6.730769231,2.44870632
millar,19,0.456730769,1.301029996
millares,18,0.432692308,1.278753601
millas,829,19.92788462,2.919078092
millón,2180,52.40384615,3.338655666
millonaria,47,1.129807692,1.681241237
millonarias,10,0.240384615,1.041392685
millonario,279,6.706730769,2.447158031
millonarios,90,2.163461538,1.959041392
millones,5746,138.125,3.759441197
millonésima,13,0.3125,1.146128036
millonésimo,4,0.096153846,0.698970004
mima,18,0.432692308,1.278753601
mimaba,2,0.048076923,0.477121255
mimada,32,0.769230769,1.51851394
mimadas,6,0.144230769,0.84509804
mimado,61,1.466346154,1.792391689
mimados,13,0.3125,1.146128036
mimamos,2,0.048076923,0.477121255
miman,8,0.192307692,0.954242509
mimando,6,0.144230769,0.84509804
mimándolo,2,0.048076923,0.477121255
mimar,18,0.432692308,1.278753601
mimará,6,0.144230769,0.84509804
mimarla,2,0.048076923,0.477121255
mimarlo,2,0.048076923,0.477121255
mimarlos,3,0.072115385,0.602059991
mimarme,6,0.144230769,0.84509804
mimarse,2,0.048076923,0.477121255
mimarte,3,0.072115385,0.602059991
mimas,2,0.048076923,0.477121255
mimbre,34,0.817307692,1.544068044
mime,6,0.144230769,0.84509804
mimen,6,0.144230769,0.84509804
mimes,2,0.048076923,0.477121255
mimético,2,0.048076923,0.477121255
miméticos,5,0.120192308,0.77815125
mímica,18,0.432692308,1.278753601
mímicas,2,0.048076923,0.477121255
mímico,9,0.216346154,1
mímicos,3,0.072115385,0.602059991
mimo,31,0.745192308,1.505149978
mimó,3,0.072115385,0.602059991
mimos,46,1.105769231,1.672097858
mimosa,26,0.625,1.431363764
mimosas,19,0.456730769,1.301029996
mimoso,4,0.096153846,0.698970004
mimosos,5,0.120192308,0.77815125
mina,1170,28.125,3.068556895
minada,4,0.096153846,0.698970004
minado,64,1.538461538,1.812913357
minados,8,0.192307692,0.954242509
minan,3,0.072115385,0.602059991
minando,11,0.264423077,1.079181246
minar,18,0.432692308,1.278753601
minara,2,0.048076923,0.477121255
minaran,3,0.072115385,0.602059991
minas,470,11.29807692,2.673020907
mind,52,1.25,1.72427587
mindy,283,6.802884615,2.45331834
minera,26,0.625,1.431363764
mineral,151,3.629807692,2.181843588
minerales,78,1.875,1.897627091
mineralización,3,0.072115385,0.602059991
mineras,10,0.240384615,1.041392685
minería,33,0.793269231,1.531478917
minero,110,2.644230769,2.045322979
mineros,191,4.591346154,2.283301229
minerva,24,0.576923077,1.397940009
mines,2,0.048076923,0.477121255
mini,269,6.466346154,2.431363764
miniatura,139,3.341346154,2.146128036
miniaturas,24,0.576923077,1.397940009
miniaturización,3,0.072115385,0.602059991
miniaturizar,2,0.048076923,0.477121255
minibar,64,1.538461538,1.812913357
minibares,6,0.144230769,0.84509804
minibús,12,0.288461538,1.113943352
minicámara,2,0.048076923,0.477121255
minicentro,2,0.048076923,0.477121255
minicitas,2,0.048076923,0.477121255
minicomponente,2,0.048076923,0.477121255
minicomputadora,2,0.048076923,0.477121255
minidocumental,2,0.048076923,0.477121255
minidrama,2,0.048076923,0.477121255
minifábrica,4,0.096153846,0.698970004
minifalda,38,0.913461538,1.591064607
minifaldas,14,0.336538462,1.176091259
minigolf,20,0.480769231,1.322219295
mínima,364,8.75,2.562292864
minimalismo,5,0.120192308,0.77815125
minimalista,21,0.504807692,1.342422681
mínimamente,12,0.288461538,1.113943352
mínimas,48,1.153846154,1.69019608
minimercado,8,0.192307692,0.954242509
minimice,2,0.048076923,0.477121255
minimicé,2,0.048076923,0.477121255
minimicemos,2,0.048076923,0.477121255
minimices,11,0.264423077,1.079181246
minimiza,4,0.096153846,0.698970004
minimizaban,2,0.048076923,0.477121255
minimizado,2,0.048076923,0.477121255
minimizamos,2,0.048076923,0.477121255
minimizan,3,0.072115385,0.602059991
minimizando,3,0.072115385,0.602059991
minimizar,49,1.177884615,1.698970004
minimizaron,2,0.048076923,0.477121255
minimizas,12,0.288461538,1.113943352
minimizo,2,0.048076923,0.477121255
mínimo,904,21.73076923,2.956648579
mínimos,54,1.298076923,1.740362689
minino,40,0.961538462,1.612783857
miniserie,12,0.288461538,1.113943352
ministerial,3,0.072115385,0.602059991
ministerio,330,7.932692308,2.519827994
ministerios,11,0.264423077,1.079181246
ministra,25,0.600961538,1.414973348
ministro,1113,26.75480769,3.046885191
ministros,81,1.947115385,1.913813852
minneapolis,85,2.043269231,1.934498451
minnesota,236,5.673076923,2.374748346
mino,12,0.288461538,1.113943352
minó,3,0.072115385,0.602059991
minoría,82,1.971153846,1.919078092
minorías,51,1.225961538,1.716003344
minorista,10,0.240384615,1.041392685
minoristas,8,0.192307692,0.954242509
minoritaria,6,0.144230769,0.84509804
minoritarias,5,0.120192308,0.77815125
minoritario,13,0.3125,1.146128036
minoritarios,9,0.216346154,1
minotauro,29,0.697115385,1.477121255
minotauros,3,0.072115385,0.602059991
mintamos,6,0.144230769,0.84509804
mintiendo,1879,45.16826923,3.274157849
mintiéndole,36,0.865384615,1.568201724
mintiéndoles,6,0.144230769,0.84509804
mintiéndome,61,1.466346154,1.792391689
mintiéndonos,14,0.336538462,1.176091259
mintiéndote,14,0.336538462,1.176091259
mintiera,76,1.826923077,1.886490725
mintieran,10,0.240384615,1.041392685
mintieras,18,0.432692308,1.278753601
mintieron,132,3.173076923,2.123851641
mintió,752,18.07692308,2.876794976
minucia,3,0.072115385,0.602059991
minucias,8,0.192307692,0.954242509
minuciosa,31,0.745192308,1.505149978
minuciosamente,38,0.913461538,1.591064607
minuciosas,3,0.072115385,0.602059991
minuciosidad,5,0.120192308,0.77815125
minucioso,38,0.913461538,1.591064607
minuciosos,19,0.456730769,1.301029996
minueto,2,0.048076923,0.477121255
minúscula,30,0.721153846,1.491361694
minúsculas,26,0.625,1.431363764
minúsculo,29,0.697115385,1.477121255
minúsculos,12,0.288461538,1.113943352
minusvalía,3,0.072115385,0.602059991
minusválida,8,0.192307692,0.954242509
minusválidas,2,0.048076923,0.477121255
minusválido,24,0.576923077,1.397940009
minusválidos,23,0.552884615,1.380211242
minusvaloró,2,0.048076923,0.477121255
minutero,6,0.144230769,0.84509804
minutito,18,0.432692308,1.278753601
minutitos,8,0.192307692,0.954242509
minuto,7206,173.2211538,3.857754522
minutos,14397,346.0817308,4.158302169
mío,27112,651.7307692,4.433177574
miopatía,2,0.048076923,0.477121255
miope,30,0.721153846,1.491361694
miopes,2,0.048076923,0.477121255
míos,1122,26.97115385,3.050379756
mir,120,2.884615385,2.08278537
mira,36250,871.3942308,4.559319991
miraba,635,15.26442308,2.803457116
mirábamos,55,1.322115385,1.748188027
miraban,108,2.596153846,2.037426498
mirabas,128,3.076923077,2.11058971
mirad,173,4.158653846,2.240549248
mirada,1674,40.24038462,3.224014811
miradas,179,4.302884615,2.255272505
miradita,24,0.576923077,1.397940009
miraditas,6,0.144230769,0.84509804
miradme,8,0.192307692,0.954242509
mirado,334,8.028846154,2.525044807
mirador,68,1.634615385,1.838849091
miráis,13,0.3125,1.146128036
mírala,432,10.38461538,2.636487896
míralas,73,1.754807692,1.86923172
mírale,103,2.475961538,2.017033339
mírales,8,0.192307692,0.954242509
míralo,910,21.875,2.959518377
míralos,225,5.408653846,2.354108439
miramar,7,0.168269231,0.903089987
mírame,2590,62.25961538,3.413467413
miramientos,9,0.216346154,1
miramos,264,6.346153846,2.423245874
miran,604,14.51923077,2.781755375
miranda,959,23.05288462,2.982271233
mirando,3750,90.14423077,3.574147064
mirándola,59,1.418269231,1.77815125
mirándolas,8,0.192307692,0.954242509
mirándole,19,0.456730769,1.301029996
mirándolo,74,1.778846154,1.875061263
mirándolos,22,0.528846154,1.361727836
mirándome,221,5.3125,2.346352974
mirándonos,55,1.322115385,1.748188027
mirándose,15,0.360576923,1.204119983
mirándote,130,3.125,2.117271296
míranos,159,3.822115385,2.204119983
miraos,12,0.288461538,1.113943352
mirar,3018,72.54807692,3.479863113
mirara,102,2.451923077,2.012837225
mirará,57,1.370192308,1.763427994
miráramos,5,0.120192308,0.77815125
miraran,29,0.697115385,1.477121255
mirarán,33,0.793269231,1.531478917
miraras,38,0.913461538,1.591064607
mirarás,46,1.105769231,1.672097858
miraré,202,4.855769231,2.307496038
miraremos,50,1.201923077,1.707570176
miraría,68,1.634615385,1.838849091
miraríamos,2,0.048076923,0.477121255
mirarían,6,0.144230769,0.84509804
mirarías,10,0.240384615,1.041392685
mirarla,186,4.471153846,2.271841607
mirarlas,47,1.129807692,1.681241237
mirarle,30,0.721153846,1.491361694
mirarles,3,0.072115385,0.602059991
mirarlo,256,6.153846154,2.409933123
mirarlos,80,1.923076923,1.908485019
mirarme,400,9.615384615,2.603144373
mirarnos,51,1.225961538,1.716003344
miraron,102,2.451923077,2.012837225
miraros,2,0.048076923,0.477121255
mirarse,62,1.490384615,1.799340549
mirarte,283,6.802884615,2.45331834
mirártela,2,0.048076923,0.477121255
miras,1374,33.02884615,3.138302698
mirase,9,0.216346154,1
mirases,2,0.048076923,0.477121255
miraste,235,5.649038462,2.372912003
mírate,1515,36.41826923,3.180699201
míratelo,3,0.072115385,0.602059991
mire,4603,110.6490385,3.663135315
miré,723,17.37980769,2.859738566
miréis,5,0.120192308,0.77815125
mírela,38,0.913461538,1.591064607
mírelas,5,0.120192308,0.77815125
mírele,10,0.240384615,1.041392685
mírelo,79,1.899038462,1.903089987
mírelos,20,0.480769231,1.322219295
míreme,196,4.711538462,2.294466226
miremos,96,2.307692308,1.986771734
mirémoslo,7,0.168269231,0.903089987
miren,5877,141.6144578,3.769229582
mírenla,88,2.115384615,1.949390007
mírenlas,9,0.216346154,1
mírenle,15,0.360576923,1.204119983
mírenlo,166,3.990384615,2.222716471
mírenlos,40,0.961538462,1.612783857
mírenme,216,5.192307692,2.336459734
mírenos,31,0.745192308,1.505149978
mírense,86,2.067307692,1.939519253
mires,1424,34.23076923,3.153814864
mírese,56,1.346153846,1.755874856
miriam,154,3.701923077,2.190331698
mirilla,37,0.889423077,1.579783597
mirlo,8,0.192307692,0.954242509
mirlos,4,0.096153846,0.698970004
miro,912,21.92307692,2.960470778
miró,675,16.22596154,2.829946696
mirón,67,1.610576923,1.832508913
mirones,27,0.649038462,1.447158031
mirra,8,0.192307692,0.954242509
mis,38140,916.8269231,4.581392075
misa,313,7.524038462,2.496929648
misal,3,0.072115385,0.602059991
misantropía,2,0.048076923,0.477121255
misántropo,10,0.240384615,1.041392685
misántropos,4,0.096153846,0.698970004
misas,10,0.240384615,1.041392685
misceláneas,3,0.072115385,0.602059991
misceláneo,4,0.096153846,0.698970004
misceláneos,9,0.216346154,1
mísera,17,0.408653846,1.255272505
miserable,726,17.45192308,2.861534411
miserablemente,15,0.360576923,1.204119983
miserables,191,4.591346154,2.283301229
miseria,299,7.1875,2.477121255
miserias,33,0.793269231,1.531478917
misericodia,313,7.524038462,2.496929648
misericordiosa,12,0.288461538,1.113943352
misericordiosas,4,0.096153846,0.698970004
misericordioso,72,1.730769231,1.86332286
misericordiosos,14,0.336538462,1.176091259
mísero,45,1.081730769,1.662757832
míseros,15,0.360576923,1.204119983
misil,336,8.076923077,2.527629901
misiles,580,13.94230769,2.764176132
misión,3840,92.30769231,3.584444307
misionera,21,0.504807692,1.342422681
misioneras,23,0.552884615,1.380211242
misionero,68,1.634615385,1.838849091
misioneros,84,2.019230769,1.929418926
misiones,312,7.5,2.495544338
misma,9205,221.2740385,3.964070971
mismas,880,21.15384615,2.944975908
mismísima,41,0.985576923,1.62324929
mismísimas,5,0.120192308,0.77815125
mismísimo,146,3.509615385,2.167317335
mismísimos,4,0.096153846,0.698970004
mismo,31065,746.7548077,4.492285338
mismos,2024,48.65384615,3.306425028
miso,18,0.432692308,1.278753601
misógina,5,0.120192308,0.77815125
misoginia,11,0.264423077,1.079181246
misógino,37,0.889423077,1.579783597
misóginos,12,0.288461538,1.113943352
mississippi,201,4.831730769,2.305351369
mister,58,1.394230769,1.770852012
misterio,1070,25.72115385,3.029789471
misterios,228,5.480769231,2.359835482
misteriosa,347,8.341346154,2.541579244
misteriosamente,87,2.091346154,1.944482672
misteriosas,110,2.644230769,2.045322979
misterioso,449,10.79326923,2.653212514
misteriosos,83,1.995192308,1.924279286
mística,62,1.490384615,1.799340549
místicas,22,0.528846154,1.361727836
misticismo,25,0.600961538,1.414973348
místico,85,2.043269231,1.934498451
místicos,45,1.081730769,1.662757832
mitad,4890,117.5480769,3.689397663
mitades,46,1.105769231,1.672097858
mítica,24,0.576923077,1.397940009
míticas,8,0.192307692,0.954242509
mítico,38,0.913461538,1.591064607
míticos,6,0.144230769,0.84509804
mitin,42,1.009615385,1.633468456
mítines,4,0.096153846,0.698970004
mito,355,8.533653846,2.551449998
mitocondria,4,0.096153846,0.698970004
mitocondrial,8,0.192307692,0.954242509
mitocondriales,2,0.048076923,0.477121255
mitología,128,3.076923077,2.11058971
mitologías,8,0.192307692,0.954242509
mitológica,17,0.408653846,1.255272505
mitológicas,7,0.168269231,0.903089987
mitológico,11,0.264423077,1.079181246
mitos,80,1.923076923,1.908485019
mitosis,12,0.288461538,1.113943352
mitótica,2,0.048076923,0.477121255
mitral,26,0.625,1.431363764
miura,2,0.048076923,0.477121255
mixta,32,0.769230769,1.51851394
mixtas,22,0.528846154,1.361727836
mixto,31,0.745192308,1.505149978
mixtos,18,0.432692308,1.278753601
mobiliario,30,0.721153846,1.491361694
moca,38,0.913461538,1.591064607
mocasín,2,0.048076923,0.477121255
mocasines,38,0.913461538,1.591064607
mocca,45,1.081730769,1.662757832
mocetón,6,0.144230769,0.84509804
mochila,525,12.62019231,2.720985744
mochilas,64,1.538461538,1.812913357
mochilera,10,0.240384615,1.041392685
mochilero,10,0.240384615,1.041392685
mochileros,15,0.360576923,1.204119983
mochilita,2,0.048076923,0.477121255
moción,195,4.6875,2.292256071
mociones,19,0.456730769,1.301029996
mocita,2,0.048076923,0.477121255
moco,81,1.947115385,1.913813852
mocos,112,2.692307692,2.053078443
mocosa,73,1.754807692,1.86923172
mocosas,12,0.288461538,1.113943352
mocosita,4,0.096153846,0.698970004
mocoso,193,4.639423077,2.28780173
mocosos,88,2.115384615,1.949390007
moctezuma,14,0.336538462,1.176091259
moda,1241,29.83173077,3.094121596
modales,430,10.33653846,2.63447727
modalidad,15,0.360576923,1.204119983
modalidades,4,0.096153846,0.698970004
modas,114,2.740384615,2.06069784
modela,6,0.144230769,0.84509804
modelaba,6,0.144230769,0.84509804
modelada,3,0.072115385,0.602059991
modelado,9,0.216346154,1
modelados,3,0.072115385,0.602059991
modelaje,29,0.697115385,1.477121255
modelan,2,0.048076923,0.477121255
modelando,9,0.216346154,1
modelar,37,0.889423077,1.579783597
modelara,2,0.048076923,0.477121255
modelará,3,0.072115385,0.602059991
modelarla,2,0.048076923,0.477121255
modelas,5,0.120192308,0.77815125
modelaste,5,0.120192308,0.77815125
modele,2,0.048076923,0.477121255
modelé,4,0.096153846,0.698970004
modélicas,2,0.048076923,0.477121255
modelo,1593,38.29326923,3.202488317
modeló,5,0.120192308,0.77815125
modelos,545,13.10096154,2.737192643
módem,29,0.697115385,1.477121255
módena,5,0.120192308,0.77815125
modera,8,0.192307692,0.954242509
moderación,53,1.274038462,1.73239376
moderada,23,0.552884615,1.380211242
moderadamente,15,0.360576923,1.204119983
moderadas,8,0.192307692,0.954242509
moderado,44,1.057692308,1.653212514
moderador,15,0.360576923,1.204119983
moderadores,5,0.120192308,0.77815125
moderados,14,0.336538462,1.176091259
moderan,2,0.048076923,0.477121255
moderar,9,0.216346154,1
moderarse,2,0.048076923,0.477121255
modérate,11,0.264423077,1.079181246
modere,6,0.144230769,0.84509804
moderna,318,7.644230769,2.503790683
modernas,86,2.067307692,1.939519253
modernidad,22,0.528846154,1.361727836
modernismo,10,0.240384615,1.041392685
modernista,3,0.072115385,0.602059991
modernización,9,0.216346154,1
modernizando,5,0.120192308,0.77815125
modernizar,20,0.480769231,1.322219295
modernizarlo,5,0.120192308,0.77815125
modernizarme,2,0.048076923,0.477121255
modernizarnos,2,0.048076923,0.477121255
modernizarse,4,0.096153846,0.698970004
modernizarte,2,0.048076923,0.477121255
modernizó,2,0.048076923,0.477121255
moderno,409,9.831730769,2.612783857
modernos,108,2.596153846,2.037426498
modero,4,0.096153846,0.698970004
modesta,88,2.115384615,1.949390007
modestamente,13,0.3125,1.146128036
modestas,10,0.240384615,1.041392685
modestia,65,1.5625,1.819543936
modesto,207,4.975961538,2.318063335
modestos,9,0.216346154,1
módica,4,0.096153846,0.698970004
módico,3,0.072115385,0.602059991
modifica,15,0.360576923,1.204119983
modificación,49,1.177884615,1.698970004
modificaciones,89,2.139423077,1.954242509
modificada,48,1.153846154,1.69019608
modificadas,15,0.360576923,1.204119983
modificado,82,1.971153846,1.919078092
modificador,5,0.120192308,0.77815125
modificados,18,0.432692308,1.278753601
modificamos,12,0.288461538,1.113943352
modifican,3,0.072115385,0.602059991
modificando,13,0.3125,1.146128036
modificantes,2,0.048076923,0.477121255
modificar,109,2.620192308,2.041392685
modificaran,2,0.048076923,0.477121255
modificaré,5,0.120192308,0.77815125
modificaremos,3,0.072115385,0.602059991
