Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.,,Word,Freq. count,Freq. per million,Log freq.
abogado,4988,119.9038462,3.698013504,,discúlpala,2,0.04807692308,0.4771212547,,ñoña,10,0.2403846154,1.041392685
abogados,1344,32.30769231,3.128722284,,discúlpalo,6,0.1442307692,0.84509804,,ñoño,6,0.1442307692,0.84509804
abogan,2,0.04807692308,0.4771212547,,discúlpame,1572,37.78846154,3.196728723,,ñoños,3,0.07211538462,0.6020599913
abogar,9,0.2163461538,1,,disculpamos,21,0.5048076923,1.342422681,,ñu,14,0.3365384615,1.176091259
abogo,4,0.09615384615,0.6989700043,,disculpan,381,9.158653846,2.582063363,,o,83575,2009.014423,4.922081582
abogó,3,0.07211538462,0.6020599913,,disculpando,30,0.7211538462,1.491361694,,ó,833,20.02403846,2.921166051
abolicionista,4,0.09615384615,0.6989700043,,disculpándome,21,0.5048076923,1.342422681,,oakland,109,2.620192308,2.041392685
abolicionistas,2,0.04807692308,0.4771212547,,disculpándote,9,0.2163461538,1,,oasis,83,1.995192308,1.924279286
abolida,6,0.1442307692,0.84509804,,discúlpanos,76,1.826923077,1.886490725,,obama,30,0.7211538462,1.491361694
abolido,5,0.1201923077,0.7781512504,,disculpar,116,2.788461538,2.068185862,,obcecada,2,0.04807692308,0.4771212547
abolieron,3,0.07211538462,0.6020599913,,disculpara,21,0.5048076923,1.342422681,,obedece,114,2.740384615,2.06069784
abolió,2,0.04807692308,0.4771212547,,disculpará,15,0.3605769231,1.204119983,,obedeced,2,0.04807692308,0.4771212547
abolir,25,0.6009615385,1.414973348,,disculparas,14,0.3365384615,1.176091259,,obedécelo,3,0.07211538462,0.6020599913
abollado,15,0.3605769231,1.204119983,,disculparás,23,0.5528846154,1.380211242,,obedéceme,17,0.4086538462,1.255272505
abolladura,40,0.9615384615,1.612783857,,disculparé,73,1.754807692,1.86923172,,obedecemos,16,0.3846153846,1.230448921
abolladuras,16,0.3846153846,1.230448921,,disculparía,34,0.8173076923,1.544068044,,obedecen,38,0.9134615385,1.591064607
abollar,6,0.1442307692,0.84509804,,disculparían,14,0.3365384615,1.176091259,,obedecer,182,4.375,2.26245109
abollarla,2,0.04807692308,0.4771212547,,disculparías,22,0.5288461538,1.361727836,,obedecerá,11,0.2644230769,1.079181246
abolle,4,0.09615384615,0.6989700043,,disculparlo,4,0.09615384615,0.6989700043,,obedecerán,11,0.2644230769,1.079181246
abollé,2,0.04807692308,0.4771212547,,disculparme,928,22.30769231,2.968015714,,obedecerás,17,0.4086538462,1.255272505
abolló,10,0.2403846154,1.041392685,,disculparnos,78,1.875,1.897627091,,obedeceré,17,0.4086538462,1.255272505
abollón,3,0.07211538462,0.6020599913,,disculparon,2,0.04807692308,0.4771212547,,obedeceremos,4,0.09615384615,0.6989700043
abomban,2,0.04807692308,0.4771212547,,disculparse,197,4.735576923,2.29666519,,obedecería,3,0.07211538462,0.6020599913
abominable,49,1.177884615,1.698970004,,disculparte,329,7.908653846,2.51851394,,obedecerían,2,0.04807692308,0.4771212547
abominablemente,3,0.07211538462,0.6020599913,,disculpas,1720,41.34615385,3.23578087,,obedecerla,8,0.1923076923,0.9542425094
abominables,13,0.3125,1.146128036,,disculpase,2,0.04807692308,0.4771212547,,obedecerlas,6,0.1442307692,0.84509804
abominación,65,1.5625,1.819543936,,disculpaste,28,0.6730769231,1.462397998,,obedecerle,4,0.09615384615,0.6989700043
abominaciones,17,0.4086538462,1.255272505,,disculpate,7,0.1682692308,0.903089987,,obedecerlo,3,0.07211538462,0.6020599913
abonada,3,0.07211538462,0.6020599913,,discúlpate,156,3.75,2.195899652,,obedecerlos,2,0.04807692308,0.4771212547
abonado,11,0.2644230769,1.079181246,,disculpe,5439,130.7451923,3.7355989,,obedecerme,12,0.2884615385,1.113943352
abonar,18,0.4326923077,1.278753601,,disculpé,58,1.394230769,1.770852012,,obedecerte,15,0.3605769231,1.204119983
abonará,2,0.04807692308,0.4771212547,,discúlpelo,8,0.1923076923,0.9542425094,,obedeces,41,0.9855769231,1.62324929
abonarse,2,0.04807692308,0.4771212547,,discúlpeme,1415,34.01442308,3.151063253,,obedecí,8,0.1923076923,0.9542425094
abono,85,2.043269231,1.934498451,,disculpemos,2,0.04807692308,0.4771212547,,obedecía,15,0.3605769231,1.204119983
abonos,7,0.1682692308,0.903089987,,disculpen,2011,48.34134615,3.303627976,,obedecían,6,0.1442307692,0.84509804
aborda,14,0.3365384615,1.176091259,,discúlpenla,3,0.07211538462,0.6020599913,,obedecías,3,0.07211538462,0.6020599913
abordaban,4,0.09615384615,0.6989700043,,disculpenme,12,0.2884615385,1.113943352,,obedecida,3,0.07211538462,0.6020599913
abordado,16,0.3846153846,1.230448921,,discúlpenme,558,13.41346154,2.747411808,,obedecidas,2,0.04807692308,0.4771212547
abordados,18,0.4326923077,1.278753601,,discúlpennos,61,1.466346154,1.792391689,,obedecido,16,0.3846153846,1.230448921
abordaje,30,0.7211538462,1.491361694,,discúlpenos,102,2.451923077,2.012837225,,obedeciendo,20,0.4807692308,1.322219295
abordamos,12,0.2884615385,1.113943352,,discúlpense,6,0.1442307692,0.84509804,,obedeciera,4,0.09615384615,0.6989700043
abordan,4,0.09615384615,0.6989700043,,disculpes,204,4.903846154,2.311753861,,obedecieran,6,0.1442307692,0.84509804
abordando,75,1.802884615,1.880813592,,discúlpese,9,0.2163461538,1,,obedecieron,4,0.09615384615,0.6989700043
abordándola,2,0.04807692308,0.4771212547,,disculpo,426,10.24038462,2.630427875,,obedeció,17,0.4086538462,1.255272505
abordar,178,4.278846154,2.252853031,,disculpó,72,1.730769231,1.86332286,,obedeciste,5,0.1201923077,0.7781512504
abordara,2,0.04807692308,0.4771212547,,discurra,2,0.04807692308,0.4771212547,,obedezca,41,0.9855769231,1.62324929
abordará,7,0.1682692308,0.903089987,,discurre,5,0.1201923077,0.7781512504,,obedezcamos,3,0.07211538462,0.6020599913
abordáramos,2,0.04807692308,0.4771212547,,discurrir,9,0.2163461538,1,,obedezcan,48,1.153846154,1.69019608
abordarán,6,0.1442307692,0.84509804,,discurrirá,2,0.04807692308,0.4771212547,,obedézcanlo,2,0.04807692308,0.4771212547
abordaré,2,0.04807692308,0.4771212547,,discursito,11,0.2644230769,1.079181246,,obedézcanme,4,0.09615384615,0.6989700043
abordaría,2,0.04807692308,0.4771212547,,discurso,1569,37.71634615,3.195899652,,obedezcas,16,0.3846153846,1.230448921
abordarían,3,0.07211538462,0.6020599913,,discursos,262,6.298076923,2.419955748,,obedezco,33,0.7932692308,1.531478917
abordarlo,13,0.3125,1.146128036,,discusión,875,21.03365385,2.942504106,,obediencia,67,1.610576923,1.832508913
abordarlos,5,0.1201923077,0.7781512504,,discusiones,158,3.798076923,2.201397124,,obediente,63,1.514423077,1.806179974
abordarme,2,0.04807692308,0.4771212547,,discuta,25,0.6009615385,1.414973348,,obedientes,24,0.5769230769,1.397940009
abordarnos,2,0.04807692308,0.4771212547,,discutáis,5,0.1201923077,0.7781512504,,obelisco,16,0.3846153846,1.230448921
abordaron,19,0.4567307692,1.301029996,,discutamos,81,1.947115385,1.913813852,,obélix,22,0.5288461538,1.361727836
abordarte,5,0.1201923077,0.7781512504,,discutámoslo,23,0.5528846154,1.380211242,,obertura,21,0.5048076923,1.342422681
abordas,4,0.09615384615,0.6989700043,,discutan,33,0.7932692308,1.531478917,,obesa,27,0.6490384615,1.447158031
abordaste,6,0.1442307692,0.84509804,,discutas,114,2.740384615,2.06069784,,obesas,7,0.1682692308,0.903089987
aborde,3,0.07211538462,0.6020599913,,discute,98,2.355769231,1.995635195,,obesidad,59,1.418269231,1.77815125
abordé,6,0.1442307692,0.84509804,,discútelo,10,0.2403846154,1.041392685,,obeso,48,1.153846154,1.69019608
abordemos,7,0.1682692308,0.903089987,,discuten,76,1.826923077,1.886490725,,obesos,30,0.7211538462,1.491361694
aborden,21,0.5048076923,1.342422681,,discutes,33,0.7932692308,1.531478917,,obispo,290,6.971153846,2.463892989
abordo,120,2.884615385,2.08278537,,discutí,42,1.009615385,1.633468456,,obispos,33,0.7932692308,1.531478917
abordó,48,1.153846154,1.69019608,,discutía,29,0.6971153846,1.477121255,,obituario,83,1.995192308,1.924279286
aborigen,29,0.6971153846,1.477121255,,discutíamos,40,0.9615384615,1.612783857,,obituarios,37,0.8894230769,1.579783597
aborígenes,39,0.9375,1.602059991,,discutían,63,1.514423077,1.806179974,,objeción,675,16.22596154,2.829946696
aborrece,17,0.4086538462,1.255272505,,discutías,3,0.07211538462,0.6020599913,,objeciones,94,2.259615385,1.977723605
aborrecedores,2,0.04807692308,0.4771212547,,discutible,36,0.8653846154,1.568201724,,objeta,8,0.1923076923,0.9542425094
aborrecen,9,0.2163461538,1,,discutiblemente,3,0.07211538462,0.6020599913,,objetable,8,0.1923076923,0.9542425094
aborrecer,3,0.07211538462,0.6020599913,,discutida,3,0.07211538462,0.6020599913,,objetado,2,0.04807692308,0.4771212547
aborrecerme,3,0.07211538462,0.6020599913,,discutido,164,3.942307692,2.217483944,,objetan,2,0.04807692308,0.4771212547
aborreces,3,0.07211538462,0.6020599913,,discutidos,3,0.07211538462,0.6020599913,,objetando,3,0.07211538462,0.6020599913
aborrecible,9,0.2163461538,1,,discutiendo,404,9.711538462,2.607455023,,objetar,45,1.081730769,1.662757832
aborrecido,3,0.07211538462,0.6020599913,,discutiéndolo,9,0.2163461538,1,,objetará,3,0.07211538462,0.6020599913
aborrecidos,2,0.04807692308,0.4771212547,,discutiera,4,0.09615384615,0.6989700043,,objetas,2,0.04807692308,0.4771212547
aborrezco,25,0.6009615385,1.414973348,,discutiéramos,11,0.2644230769,1.079181246,,objete,2,0.04807692308,0.4771212547
aborta,41,0.9855769231,1.62324929,,discutieras,3,0.07211538462,0.6020599913,,objetiva,59,1.418269231,1.77815125
abortada,7,0.1682692308,0.903089987,,discutieron,104,2.5,2.021189299,,objetivamente,33,0.7932692308,1.531478917
abortado,32,0.7692307692,1.51851394,,discutimos,343,8.245192308,2.536558443,,objetivas,2,0.04807692308,0.4771212547
abortados,3,0.07211538462,0.6020599913,,discutió,42,1.009615385,1.633468456,,objetividad,45,1.081730769,1.662757832
abórtalo,2,0.04807692308,0.4771212547,,discutir,1493,35.88942308,3.174350597,,objetivo,2222,53.41346154,3.346939463
abortamos,10,0.2403846154,1.041392685,,discutirá,12,0.2884615385,1.113943352,,objetivos,440,10.57692308,2.644438589
abortando,12,0.2884615385,1.113943352,,discutirán,4,0.09615384615,0.6989700043,,objeto,888,21.34615385,2.948901761
abortar,140,3.365384615,2.149219113,,discutirás,9,0.2163461538,1,,objetos,714,17.16346154,2.854306042
abortara,9,0.2163461538,1,,discutiré,69,1.658653846,1.84509804,,oblación,2,0.04807692308,0.4771212547
abortarán,2,0.04807692308,0.4771212547,,discutiremos,141,3.389423077,2.152288344,,oblicua,3,0.07211538462,0.6020599913
abortaremos,5,0.1201923077,0.7781512504,,discutiría,14,0.3365384615,1.176091259,,oblicuamente,3,0.07211538462,0.6020599913
abortaría,2,0.04807692308,0.4771212547,,discutirías,2,0.04807692308,0.4771212547,,oblicuas,2,0.04807692308,0.4771212547
abortarla,2,0.04807692308,0.4771212547,,discutirlas,2,0.04807692308,0.4771212547,,oblicuo,8,0.1923076923,0.9542425094
abortarlo,6,0.1442307692,0.84509804,,discutirle,2,0.04807692308,0.4771212547,,obliga,282,6.778846154,2.451786436
aborte,21,0.5048076923,1.342422681,,discutirlo,255,6.129807692,2.408239965,,obligaba,27,0.6490384615,1.447158031
aborté,10,0.2403846154,1.041392685,,discutirlos,4,0.09615384615,0.6989700043,,obligaban,14,0.3365384615,1.176091259
abortemos,5,0.1201923077,0.7781512504,,discutírtelo,2,0.04807692308,0.4771212547,,obligabas,2,0.04807692308,0.4771212547
aborten,59,1.418269231,1.77815125,,discutiste,22,0.5288461538,1.361727836,,obligación,444,10.67307692,2.648360011
abórtenlo,4,0.09615384615,0.6989700043,,discuto,56,1.346153846,1.755874856,,obligaciones,192,4.615384615,2.285557309
abortistas,3,0.07211538462,0.6020599913,,disecada,12,0.2884615385,1.113943352,,obligada,173,4.158653846,2.240549248
abortiva,4,0.09615384615,0.6989700043,,disecado,20,0.4807692308,1.322219295,,obligadas,17,0.4086538462,1.255272505
abortivas,2,0.04807692308,0.4771212547,,disecados,7,0.1682692308,0.903089987,,obligado,462,11.10576923,2.665580991
aborto,324,7.788461538,2.511883361,,disecar,14,0.3365384615,1.176091259,,obligados,165,3.966346154,2.220108088
abortó,8,0.1923076923,0.9542425094,,disecaré,4,0.09615384615,0.6989700043,,oblígala,4,0.09615384615,0.6989700043
abortos,65,1.5625,1.819543936,,disecarlo,2,0.04807692308,0.4771212547,,oblígale,2,0.04807692308,0.4771212547
abotinados,2,0.04807692308,0.4771212547,,disecarnos,3,0.07211538462,0.6020599913,,oblígalo,10,0.2403846154,1.041392685
abotonada,4,0.09615384615,0.6989700043,,disección,49,1.177884615,1.698970004,,oblígalos,3,0.07211538462,0.6020599913
abotonado,2,0.04807692308,0.4771212547,,diseccionada,3,0.07211538462,0.6020599913,,oblígame,36,0.8653846154,1.568201724
abotonados,5,0.1201923077,0.7781512504,,diseccionados,2,0.04807692308,0.4771212547,,obligamos,15,0.3605769231,1.204119983
abotonando,2,0.04807692308,0.4771212547,,diseccionando,2,0.04807692308,0.4771212547,,obligan,95,2.283653846,1.982271233
abotonarla,3,0.07211538462,0.6020599913,,diseccionar,11,0.2644230769,1.079181246,,obligando,75,1.802884615,1.880813592
abotonarlo,2,0.04807692308,0.4771212547,,diseccionarla,2,0.04807692308,0.4771212547,,obligándola,6,0.1442307692,0.84509804
abotonarme,2,0.04807692308,0.4771212547,,diseccionarlo,5,0.1201923077,0.7781512504,,obligándole,2,0.04807692308,0.4771212547
abotónate,5,0.1201923077,0.7781512504,,diseccionarme,2,0.04807692308,0.4771212547,,obligándoles,2,0.04807692308,0.4771212547
abotónese,3,0.07211538462,0.6020599913,,diseccionen,4,0.09615384615,0.6989700043,,obligándolo,5,0.1201923077,0.7781512504
abotono,2,0.04807692308,0.4771212547,,disecciones,10,0.2403846154,1.041392685,,obligándome,12,0.2884615385,1.113943352
abovedado,2,0.04807692308,0.4771212547,,dísela,2,0.04807692308,0.4771212547,,obligándote,5,0.1201923077,0.7781512504
abovedados,3,0.07211538462,0.6020599913,,díselo,826,19.85576923,2.91750551,,oblíganos,4,0.09615384615,0.6989700043
abra,1099,26.41826923,3.041392685,,díselos,27,0.6490384615,1.447158031,,obligar,114,2.740384615,2.06069784
abracadabra,45,1.081730769,1.662757832,,diseminación,4,0.09615384615,0.6989700043,,obligara,9,0.2163461538,1
abrace,33,0.7932692308,1.531478917,,diseminada,15,0.3605769231,1.204119983,,obligará,41,0.9855769231,1.62324929
abracé,39,0.9375,1.602059991,,diseminado,4,0.09615384615,0.6989700043,,obligaran,13,0.3125,1.146128036
abrácelo,2,0.04807692308,0.4771212547,,diseminador,2,0.04807692308,0.4771212547,,obligarán,7,0.1682692308,0.903089987
abracémonos,2,0.04807692308,0.4771212547,,diseminados,7,0.1682692308,0.903089987,,obligaras,6,0.1442307692,0.84509804
abracemos,3,0.07211538462,0.6020599913,,diseminar,11,0.2644230769,1.079181246,,obligarás,11,0.2644230769,1.079181246
abracen,25,0.6009615385,1.414973348,,diseminarse,2,0.04807692308,0.4771212547,,obligaré,46,1.105769231,1.672097858
abraces,28,0.6730769231,1.462397998,,disensión,12,0.2884615385,1.113943352,,obligaremos,15,0.3605769231,1.204119983
abracito,3,0.07211538462,0.6020599913,,disentería,32,0.7692307692,1.51851394,,obligaría,22,0.5288461538,1.361727836
abraham,221,5.3125,2.346352974,,disentimiento,2,0.04807692308,0.4771212547,,obligarían,9,0.2163461538,1
ábrala,10,0.2403846154,1.041392685,,disentimos,4,0.09615384615,0.6989700043,,obligarías,2,0.04807692308,0.4771212547
ábralo,7,0.1682692308,0.903089987,,disentir,20,0.4807692308,1.322219295,,obligarías,2,0.04807692308,0.4771212547
ábrame,3,0.07211538462,0.6020599913,,diseña,40,0.9615384615,1.612783857,,obligarla,29,0.6971153846,1.477121255
abrámonos,2,0.04807692308,0.4771212547,,diseñaba,8,0.1923076923,0.9542425094,,obligarlas,3,0.07211538462,0.6020599913
abramos,81,1.947115385,1.913813852,,diseñada,161,3.870192308,2.209515015,,obligarle,5,0.1201923077,0.7781512504
abrámoslo,10,0.2403846154,1.041392685,,diseñadas,43,1.033653846,1.643452676,,obligarles,3,0.07211538462,0.6020599913
abran,1161,27.90865385,3.065206128,,diseñado,331,7.956730769,2.521138084,,obligarlo,80,1.923076923,1.908485019
ábranla,11,0.2644230769,1.079181246,,diseñador,238,5.721153846,2.378397901,,obligarlos,31,0.7451923077,1.505149978
ábranlas,4,0.09615384615,0.6989700043,,diseñadora,90,2.163461538,1.959041392,,obligarme,152,3.653846154,2.184691431
ábranlo,9,0.2163461538,1,,diseñadoras,2,0.04807692308,0.4771212547,,obligarnos,20,0.4807692308,1.322219295
ábranlos,2,0.04807692308,0.4771212547,,diseñadores,73,1.754807692,1.86923172,,obligaron,136,3.269230769,2.136720567
ábranme,3,0.07211538462,0.6020599913,,diseñados,57,1.370192308,1.763427994,,obligarte,88,2.115384615,1.949390007
ábranse,3,0.07211538462,0.6020599913,,diseñamos,32,0.7692307692,1.51851394,,obligas,62,1.490384615,1.799340549
abras,348,8.365384615,2.542825427,,diseñan,4,0.09615384615,0.6989700043,,obligaste,93,2.235576923,1.973127854
abrasador,16,0.3846153846,1.230448921,,diseñando,54,1.298076923,1.740362689,,obligatoria,85,2.043269231,1.934498451
abrasadora,4,0.09615384615,0.6989700043,,diseñándolo,2,0.04807692308,0.4771212547,,obligatoriamente,7,0.1682692308,0.903089987
abrasados,3,0.07211538462,0.6020599913,,diseñar,150,3.605769231,2.178976947,,obligatorias,20,0.4807692308,1.322219295
abrasar,3,0.07211538462,0.6020599913,,diseñara,6,0.1442307692,0.84509804,,obligatorio,117,2.8125,2.071882007
abrasará,3,0.07211538462,0.6020599913,,diseñará,4,0.09615384615,0.6989700043,,obligatorios,19,0.4567307692,1.301029996
abrasión,13,0.3125,1.146128036,,diseñáramos,3,0.07211538462,0.6020599913,,obligo,36,0.8653846154,1.568201724
abrasiones,22,0.5288461538,1.361727836,,diseñaran,2,0.04807692308,0.4771212547,,obligó,367,8.822115385,2.565847819
abrasiva,3,0.07211538462,0.6020599913,,diseñarán,4,0.09615384615,0.6989700043,,obligue,79,1.899038462,1.903089987
abrasivas,2,0.04807692308,0.4771212547,,diseñarás,3,0.07211538462,0.6020599913,,obligué,72,1.730769231,1.86332286
abrasivo,7,0.1682692308,0.903089987,,diseñaré,11,0.2644230769,1.079181246,,obliguémoslo,3,0.07211538462,0.6020599913
abrasivos,6,0.1442307692,0.84509804,,diseñaremos,2,0.04807692308,0.4771212547,,obliguen,40,0.9615384615,1.612783857
abraza,125,3.004807692,2.100370545,,diseñarían,4,0.09615384615,0.6989700043,,obligues,168,4.038461538,2.227886705
abrazaba,20,0.4807692308,1.322219295,,diseñaron,37,0.8894230769,1.579783597,,oboe,24,0.5769230769,1.397940009
abrazaban,6,0.1442307692,0.84509804,,diseñas,9,0.2163461538,1,,obra,2877,69.15865385,3.45909079
abrazabas,7,0.1682692308,0.903089987,,diseñaste,41,0.9855769231,1.62324929,,obrado,11,0.2644230769,1.079181246
abrazable,5,0.1201923077,0.7781512504,,diseñé,107,2.572115385,2.033423755,,obradores,2,0.04807692308,0.4771212547
abrazada,11,0.2644230769,1.079181246,,diseñen,3,0.07211538462,0.6020599913,,obramos,3,0.07211538462,0.6020599913
abrazadas,4,0.09615384615,0.6989700043,,diseñes,4,0.09615384615,0.6989700043,,obran,9,0.2163461538,1
abrazadera,20,0.4807692308,1.322219295,,diseño,764,18.36538462,2.883661435,,obrando,5,0.1201923077,0.7781512504
abrazaderas,8,0.1923076923,0.9542425094,,diseñó,140,3.365384615,2.149219113,,obrar,28,0.6730769231,1.462397998
abrazado,26,0.625,1.431363764,,diseños,228,5.480769231,2.359835482,,obrará,2,0.04807692308,0.4771212547
abrazados,26,0.625,1.431363764,,disequen,3,0.07211538462,0.6020599913,,obrarán,2,0.04807692308,0.4771212547
abrázala,21,0.5048076923,1.342422681,,disertación,29,0.6971153846,1.477121255,,obras,672,16.15384615,2.828015064
abrázalo,10,0.2403846154,1.041392685,,disertante,13,0.3125,1.146128036,,obraste,2,0.04807692308,0.4771212547
abrázame,168,4.038461538,2.227886705,,disfrace,7,0.1682692308,0.903089987,,obre,45,1.081730769,1.662757832
