"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","X","prob","source","log_spanish","length","log_freq_z","duration_z","length_z","rate_z"
"834",69548,"arm","07049","00904692470","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.926,3.286,"fútbol",12,"fútbol",12.4362254812042,"m",45062,2247,54.01442308,3.351796307,0.36,141,0.000118772202047081,"spanish",-9.03830316791823,6,-0.310193783122189,0.0347896713286657,0.189222159869235,1.3678767524532
"835",69605,"arm","07049","00955054081","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,0.716,1.006,"Tenemos",2,"tenemos",10.5846767524775,"m",88112,46110,1108.413462,4.663804541,0.29,513,0.000884696049528239,"spanish",-7.03026641880847,7,1.01962877594958,-0.540886400583649,0.955651412448826,0.565734191953574
"836",69706,"arm","07049","00959950792","TextGrid",1,"ORT-MAU","IntervalTier",0,6.229333,1.236,1.516,"idea",5,"idea",13.0029972711364,"m",48711,20344,489.0384615,4.308457694,0.28,294,0.00111523481043022,"spanish",-6.7986903039274,4,0.659457062701307,-0.623125839428266,-1.34363634528995,1.61341810264376
"837",69722,"arm","07049","00959950792","TextGrid",1,"ORT-MAU","IntervalTier",0,6.229333,1.826,2.146,"cambiar",8,"cambiar",13.0029972711364,"m",15197,5430,130.5288462,3.734879803,0.32,514,0.00528918280155599,"spanish",-5.24209152490226,7,0.078091184751634,-0.294168084049801,0.955651412448826,1.61341810264376
"838",69907,"arm","07049","00984404417","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,0.816,1.116,"cuántos",3,"cuántos",8.24652777777778,"m",24494,3690,88.70192308,3.567144045,0.3,430,0.0022666179106157,"spanish",-6.08946646572201,7,-0.0919220736799466,-0.458646961739032,0.955651412448826,-0.447217169410269
"839",70067,"arm","07049","01039500954","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,5.956,6.296,"Estados",21,"estados",10.710685483871,"m",39664,2995,71.99519231,3.476541809,0.34,515,0.00258546361438162,"spanish",-5.9578504391794,7,-0.183754498365129,-0.129689206360568,0.955651412448826,0.62032468956084
"840",70090,"arm","07049","01047301037","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,0.646,0.846,"Esta",2,"esta",13.4548611111111,"m",39520,91528,2200.192308,4.961558718,0.2,40,0.000871319542984262,"spanish",-7.04550177929389,4,1.321425831312,-1.2810413501852,-1.34363634528995,1.809178123415
"841",70191,"arm","07049","01052575643","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.146,1.556,"ventaja",5,"ventaja",11.4020282307885,"m",92547,1169,28.10096154,3.068185862,0.41,516,0.000661477739407108,"spanish",-7.32103422666543,7,-0.597655064214564,0.445986865551751,0.955651412448826,0.91983365337656
"842",70212,"arm","07049","01052575643","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.976,2.226,"amiga",8,"amiga",11.4020282307885,"m",5701,6990,168.0288462,3.844539302,0.25,517,0.00604340791033438,"spanish",-5.10878720258439,5,0.189239630171153,-0.869844155962116,-0.577207092710356,0.91983365337656
"843",70331,"arm","07049","01098911904","TextGrid",1,"ORT-MAU","IntervalTier",0,4.864,2.746,2.906,"unos",12,"unos",15.0082236842105,"m",91499,16616,399.4230769,4.22055262,0.16,396,0.00278826222896253,"spanish",-5.88233673420755,4,0.570358421829459,-1.60999910556366,-1.34363634528995,2.48213812302954
"844",70387,"arm","07049","01114695363","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,0.636,0.946,"Cuántos",2,"cuántos",6.96790614103739,"m",24494,3690,88.70192308,3.567144045,0.31,430,0.0022666179106157,"spanish",-6.08946646572201,7,-0.0919220736799466,-0.376407522894417,0.955651412448826,-1.00115173115982
"845",70426,"arm","07049","01117746381","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,0.696,1.016,"zapatos",3,"zapatos",10.8664780444942,"m",94218,3176,76.34615385,3.502017215,0.32,390,0.00136709713043708,"spanish",-6.59506567004317,7,-0.157933189685513,-0.294168084049799,0.955651412448826,0.687818372846737
"846",70546,"arm","07049","01138093713","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,2.246,2.556,"mail",10,"mail",10.3561055919427,"m",57252,68,1.634615385,1.838849091,0.31,518,0.000459854207234765,"spanish",-7.68460105951147,4,-1.84368365489508,-0.376407522894416,-1.34363634528995,0.466710788937958
"847",70562,"arm","07049","01170149993","TextGrid",1,"ORT-MAU","IntervalTier",0,2.645333,0.766,1.016,"gustan",3,"gustan",7.93850906483229,"m",46826,5010,120.4326923,3.699924403,0.25,153,0.00208539218169878,"spanish",-6.17279834468132,6,0.0426611636002745,-0.869844155962116,0.189222159869235,-0.580659468416791
"848",70640,"arm","07049","01172202361","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,2.696,2.936,"tienen",9,"tienen",13.18359375,"m",88588,22083,530.8413462,4.344077738,0.24,337,0.00297968186032725,"spanish",-5.81593874244334,6,0.695560752326726,-0.952083594806734,0.189222159869235,1.69165753524702
"849",70994,"arm","07049","01216527473","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.056,1.266,"puedo",4,"puedo",11.4583333333333,"m",73055,84201,2024.0625,4.925322407,0.21,160,0.000377565750341257,"spanish",-7.88176583135214,5,1.28469750707091,-1.19880191134058,-0.577207092710356,0.944226594498633
"850",71018,"arm","07049","01216527473","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.926,2.176,"solo",8,"solo",11.4583333333333,"m",84919,27185,653.4855769,4.434345313,0.25,73,0.000226805449045393,"spanish",-8.39141796062595,4,0.787053972016155,-0.869844155962114,-1.34363634528995,0.944226594498633
"851",71024,"arm","07049","01216527473","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,2.176,2.346,"hasta",9,"hasta",11.4583333333333,"m",47354,40491,973.3413462,4.607369228,0.17,427,0.00101721502252253,"spanish",-6.89068675602111,5,0.96242718954881,-1.52775966671905,-0.577207092710356,0.944226594498633
"852",71136,"arm","07049","01238247049","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,0.666,1.006,"gustaría",3,"gustaría",14.892578125,"m",46841,10368,249.2307692,4.015736874,0.34,347,0.00312400355130876,"spanish",-5.76863991022277,8,0.362761706789396,-0.129689206360567,1.72208066502842,2.43203724070531
"853",71180,"arm","07049","01238247049","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.286,2.486,"para",9,"para",14.892578125,"m",65603,271407,6524.206731,5.433622645,0.2,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.2810413501852,-1.34363634528995,2.43203724070531
"854",71211,"arm","07049","01238247049","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,3.366,3.656,"club",14,"club",14.892578125,"m",18425,4003,96.22596154,3.602494069,0.29,520,0.000594440403429909,"spanish",-7.42789009340192,4,-0.0560920703608298,-0.540886400583649,-1.34363634528995,2.43203724070531
"855",71276,"arm","07049","01259901594","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,2.616,2.996,"horarios",10,"horarios",9.13665193745684,"m",48196,214,5.144230769,2.33243846,0.38,521,0.00464337258032846,"spanish",-5.37231432756221,8,-1.34339237561474,0.199268549017899,1.72208066502842,-0.061590552335732
"856",71325,"arm","07049","01264801258","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,1.616,1.856,"playa",8,"playa",14.0624989013673,"m",69244,2398,57.64423077,3.380030248,0.24,412,0.00113352296733002,"spanish",-6.78242482591053,5,-0.281576484312385,-0.952083594806732,-0.577207092710356,2.07242376495295
"857",71392,"arm","07049","01265062379","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,0.886,1.066,"irme",3,"irme",9.85054347826087,"m",53580,7440,178.8461538,3.871631305,0.18,522,0.00115323860444057,"spanish",-6.76518111683199,4,0.216699485853614,-1.44552022787443,-1.34363634528995,0.247687178017802
"858",71427,"arm","07049","01265062379","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.296,2.476,"pero",9,"pero",9.85054347826087,"m",67883,223538,5373.509615,5.349353304,0.18,364,0.00374939846896459,"spanish",-5.58615986014271,4,1.71448585592516,-1.44552022787443,-1.34363634528995,0.247687178017802
"859",71463,"arm","07049","01265062379","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,3.366,3.746,"activo",16,"activo",9.85054347826087,"m",1916,388,9.326923077,2.589949601,0.38,523,0.0119494238256792,"spanish",-4.42707221719135,6,-1.08238477243066,0.199268549017899,0.189222159869235,0.247687178017802
"860",71477,"arm","07049","01265301504","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,0.496,0.796,"Podrías",2,"podrías",10.546875,"m",69403,9850,236.7788462,3.993480319,0.3,219,0.00129690542989296,"spanish",-6.64777429080664,7,0.340202954367556,-0.458646961739032,0.955651412448826,0.549357418254225
"861",71695,"arm","07049","01292150260","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,3.296,3.536,"cine",13,"cine",14.5886491221818,"m",18008,2448,58.84615385,3.388988785,0.24,480,7.03935469686019e-05,"spanish",-9.56140896137934,4,-0.272496309135009,-0.952083594806731,-1.34363634528995,2.30036671821339
"862",71707,"arm","07049","01300049198","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,0.666,0.946,"Salió",2,"salió",13.7695325946809,"m",81980,5215,125.3605769,3.717337583,0.28,293,0.000474900833706089,"spanish",-7.65240454687044,5,0.0603107781294296,-0.623125839428267,-0.577207092710356,1.94550258824314
"863",71718,"arm","07049","01300049198","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.096,1.376,"mercado",4,"mercado",13.7695325946809,"m",59530,1717,41.27403846,3.235023159,0.28,524,0.00308212209922276,"spanish",-5.78213692598939,7,-0.428552466002397,-0.623125839428268,0.955651412448826,1.94550258824314
"864",71739,"arm","07049","01300049198","TextGrid",1,"ORT-MAU","IntervalTier",0,3.413333,1.826,2.236,"nuevo",7,"nuevo",13.7695325946809,"m",63074,24349,585.3125,4.386498966,0.41,93,3.5974580104304e-05,"spanish",-10.2326979771338,5,0.738557971792291,0.445986865551751,-0.577207092710356,1.94550258824314
"865",71811,"arm","07049","01322888862","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.286,2.776,"película",7,"película",10.4166666666667,"m",67005,6385,153.4855769,3.805228914,0.49,21,0.000983964945007195,"spanish",-6.92392028653929,8,0.149395489400109,1.10390237630868,1.72208066502842,0.492947535933607
"866",71821,"arm","07049","01322888862","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.776,2.956,"para",8,"para",10.4166666666667,"m",65603,271407,6524.206731,5.433622645,0.18,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.44552022787443,-1.34363634528995,0.492947535933607
"867",71890,"arm","07049","01324894207","TextGrid",1,"ORT-MAU","IntervalTier",0,2.901333,1.806,2.096,"humano",9,"humano",11.3740821891179,"m",48481,2957,71.08173077,3.47099817,0.29,340,0.00241248911262732,"spanish",-6.02709623766191,6,-0.189373408376901,-0.540886400583649,0.189222159869235,0.90772664853586
"868",72091,"arm","07049","01386389781","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,3.386,3.956,"gimnasia",13,"gimnasia",14.3973222319934,"m",45732,317,7.620192308,2.50242712,0.57,525,0.00131020280384465,"spanish",-6.63757334165608,8,-1.17109562549054,1.76181788706561,1.72208066502842,2.21747857208629
"869",72143,"arm","07049","01389406639","TextGrid",1,"ORT-MAU","IntervalTier",0,2.730667,0.706,0.876,"Cuál",2,"cuál",9.88769410550609,"m",24458,15494,372.4519231,4.190191581,0.17,392,4.66992105369138e-05,"spanish",-9.97178329842345,4,0.539585143481986,-1.52775966671905,-1.34363634528995,0.263781866102594
"870",72190,"arm","07049","01400166110","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.876,1.116,"parte",3,"parte",13.3167613636364,"m",65985,21186,509.2788462,4.326069467,0.24,526,0.000364034810086377,"spanish",-7.91826106279456,5,0.677307966707639,-0.952083594806732,-0.577207092710356,1.74934946034768
"871",72244,"arm","07049","01400166110","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,2.816,2.966,"lado",12,"lado",13.3167613636364,"m",54622,15359,369.2067308,4.186391216,0.15,527,0.000112289292517902,"spanish",-9.09443204789035,4,0.535733177481514,-1.69223854440828,-1.34363634528995,1.74934946034768
"872",72280,"arm","07049","01400166110","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,4.266,4.666,"aburrida",16,"aburrida",13.3167613636364,"m",684,620,14.90384615,2.7930916,0.4,528,0.00771100059262292,"spanish",-4.86510732127709,8,-0.876484530370796,0.363747426707136,1.72208066502842,1.74934946034768
"873",72337,"arm","07049","01428027751","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,2.066,2.406,"favor",8,"favor",11.7187512371992,"m",42782,53260,1280.288462,4.726409316,0.34,220,0.000722014294513127,"spanish",-7.2334656207728,5,1.08308359272828,-0.129689206360564,-0.577207092710356,1.05704689512912
"874",72373,"arm","07049","01433942320","TextGrid",1,"ORT-MAU","IntervalTier",0,7.424,1.656,1.796,"viene",7,"viene",10.3717672413793,"m",93059,10393,249.8317308,4.016782712,0.14,529,0.00223131625414739,"spanish",-6.10516361914165,5,0.363821745079929,-1.7744779832529,-0.577207092710356,0.47349585237475
"875",72555,"arm","07049","01445408868","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,4.066,4.426,"piedras",16,"piedras",12.9595594190974,"m",68512,711,17.09134615,2.852479994,0.36,530,0.00336073689285543,"spanish",-5.69559501570285,7,-0.816289766312446,0.0347896713286693,0.955651412448826,1.59459961338848
"876",72574,"arm","07049","01445408868","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,4.776,5.206,"playa",19,"playa",12.9595594190974,"m",69244,2398,57.64423077,3.380030248,0.430000000000001,412,0.00113352296733002,"spanish",-6.78242482591053,5,-0.281576484312385,0.610465743240988,-0.577207092710356,1.59459961338848
"877",72759,"arm","07049","01467879073","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.886,2.236,"comida",7,"comida",11.474609375,"m",19527,8643,207.7644231,3.936714758,0.35,221,0.00194259527501828,"spanish",-6.24373042929681,6,0.282666635890332,-0.0474497675159473,0.189222159869235,0.951277829788726
"878",72973,"arm","07049","01527383024","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,3.176,3.446,"países",12,"países",14.5931593018013,"m",65286,689,16.5625,2.838849091,0.27,531,0.000859915149842112,"spanish",-7.05867683655852,6,-0.830105748438301,-0.705365278272882,0.189222159869235,2.30232065384154
"879",73020,"arm","07049","01538806342","TextGrid",1,"ORT-MAU","IntervalTier",0,2.304,1.526,1.816,"acuerdo",6,"acuerdo",9.54861111111111,"m",2058,43715,1050.841346,4.640640417,0.29,395,0.0114252205570772,"spanish",-4.47193203761121,7,0.996150131640759,-0.540886400583649,0.955651412448826,0.116881653796048
"880",73410,"arm","07049","01660941230","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,1.426,1.586,"quién",4,"quién",13.8494328018063,"m",73703,60248,1448.269231,4.779949843,0.16,275,0.000113543230426236,"spanish",-9.08332690874837,5,1.13735108799553,-1.60999910556366,-0.577207092710356,1.98011758688381
"881",73476,"arm","07049","01660941230","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,3.736,4.246,"pasado",16,"pasado",13.8494328018063,"m",66107,13504,324.6153846,4.130494589,0.51,391,0.0018287397906618,"spanish",-6.30412818833217,6,0.47907759130886,1.26838125399792,0.189222159869235,1.98011758688381
"882",73564,"arm","07049","01698814858","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,0.716,0.956,"Buenos",2,"buenos",12.7650660738654,"m",14143,9652,232.0192308,3.984662306,0.24,532,0.00214434883752789,"spanish",-6.14491934493761,6,0.331265211211908,-0.952083594806732,0.189222159869235,1.51033967060435
"883",73689,"arm","07049","01710074396","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,2.136,2.546,"clásico",11,"clásico",8.8443389707887,"m",18228,696,16.73076923,2.843232778,0.41,458,0.00101194135505481,"spanish",-6.89588465934659,7,-0.825662540146279,0.445986865551747,0.955651412448826,-0.188228683923914
"884",73702,"arm","07049","01710074396","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,2.636,2.956,"Juan",13,"juan",8.8443389707887,"m",54110,1118,26.875,3.048830087,0.32,459,0.0011435725431999,"spanish",-6.77359810689852,4,-0.617273650116912,-0.294168084049801,-1.34363634528995,-0.188228683923914
"885",73849,"arm","07049","01735252050","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,4.356,4.586,"tres",18,"tres",13.3713942307692,"m",90741,24142,580.3365385,4.382791234,0.23,56,0.001723985042309,"spanish",-6.36311678293315,4,0.734799896554028,-1.03432303365135,-1.34363634528995,1.77301794244022
"886",73902,"arm","07049","01767824389","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.356,1.536,"ganas",4,"ganas",10.3561055919427,"m",45264,3278,78.79807692,3.515741417,0.18,533,0.00124652173394624,"spanish",-6.68739821917494,5,-0.144022641754563,-1.44552022787443,-0.577207092710356,0.466710788937958
"887",73912,"arm","07049","01767824389","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.596,1.916,"empezar",6,"empezar",10.3561055919427,"m",34715,5691,136.8028846,3.755264891,0.32,534,0.00541652270840847,"spanish",-5.21830123613688,7,0.098753059569611,-0.294168084049801,0.955651412448826,0.466710788937958
"888",74029,"arm","07049","01808634120","TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.446,1.786,"banda",6,"banda",9.375,"m",12208,2489,59.83173077,3.396199347,0.34,143,0.000268566816911981,"spanish",-8.22241082241543,5,-0.265187842798673,-0.129689206360566,-0.577207092710356,0.0416684773685387
"889",74160,"arm","07049","01858421332","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,0.606,0.846,"Cuáles",2,"cuáles",9.765625,"m",24460,1514,36.39423077,3.180412633,0.24,59,0.00116690474190549,"spanish",-6.75340055548278,6,-0.48390448861598,-0.952083594806732,0.189222159869235,0.210898124330434
"890",74386,"arm","07049","01868576680","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.616,1.876,"Indio",6,"indio",12.4080882352941,"m",50657,487,11.70673077,2.688419822,0.26,535,0.00103434691228251,"spanish",-6.87398505405634,5,-0.982577531981144,-0.787604717117501,-0.577207092710356,1.35568691260207
"891",74445,"arm","07049","01886006655","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,1.136,1.436,"juegos",4,"juegos",10.6026785714286,"m",54158,1874,45.04807692,3.273001272,0.3,536,0.00165560066767291,"spanish",-6.40359139480824,6,-0.390058689736677,-0.458646961739032,0.189222159869235,0.573533082105936
"892",74489,"arm","07049","01910304100","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,0.676,0.936,"Estoy",2,"estoy",10.3236607142857,"m",40057,108899,2617.764423,5.03702788,0.26,139,0.000763109194852361,"spanish",-7.17810942439996,5,1.39791970653401,-0.787604717117499,-0.577207092710356,0.452654762847421
"893",74532,"arm","07049","01910304100","TextGrid",1,"ORT-MAU","IntervalTier",0,3.584,2.116,2.546,"Holanda",9,"holanda",10.3236607142857,"m",48041,165,3.966346154,2.220108088,0.43,537,0.00425666159964728,"spanish",-5.45927008797911,7,-1.45724795889801,0.61046574324098,0.955651412448826,0.452654762847421
"894",74609,"arm","07049","01945442232","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.826,2.086,"también",8,"también",11.4524137560002,"m",87410,45481,1093.293269,4.657839554,0.26,538,0.000133110539286658,"spanish",-8.92433065247746,7,1.01358279691408,-0.787604717117501,0.955651412448826,0.941662068464087
"895",74654,"arm","07049","01953145458","TextGrid",1,"ORT-MAU","IntervalTier",0,2.816,0.846,1.256,"edificio",4,"edificio",7.45738636363636,"m",33451,4151,99.78365385,3.618257345,0.41,539,0.00142784012126214,"spanish",-6.55159238123318,8,-0.0401147620738495,0.44598686555175,1.72208066502842,-0.789095244080767
"896",74743,"arm","07049","01954032392","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,2.986,3.166,"para",10,"para",13.5216338027864,"m",65603,271407,6524.206731,5.433622645,0.18,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.44552022787443,-1.34363634528995,1.8381059161546
